Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
horizontal split curtains,,Black,Curtain rod,Well-frame pattern (Igeta),Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Blue,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_1_2,1_2,14620,Wmkdpfk6mJiKF5CW3
horizontal split curtains,,Black,Curtain rod,Bamboo,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Green,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_1_3,1_3,14620,iJ9GP6nKPYvrzFcRb
horizontal split curtains,,Black,Curtain rod,Hemp leaves (Asanoha),Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Yellow,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_1_4,1_4,14620,m83JW97ZEBSHSM4QY
horizontal split curtains,,Black,Curtain rod,Maple leaves,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Brown,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_1_5,1_5,14620,xAM63RPfYghLczfEZ
horizontal split curtains,,Black,Curtain rod,Crests,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Purple,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_1_6,1_6,14620,SutcdHtF36sPc2wKu
horizontal split curtains,,Black,Curtain rod,Koori (Ice),Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Black,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_1_7,1_7,14620,BkGMmYLwcDJNBeMWu
horizontal split curtains,,White,Curtain rod,Plain,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,White,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_2_0,2_0,14620,nQK94J4MRT8BZk8v2
horizontal split curtains,,White,Curtain rod,Cherry blossoms,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Red,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_2_1,2_1,14620,2ZzYoyXP2bcF6Cs9G
horizontal split curtains,,White,Curtain rod,Well-frame pattern (Igeta),Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Blue,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_2_2,2_2,14620,wvjgJAKry9eaPiZ4h
horizontal split curtains,,White,Curtain rod,Bamboo,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Green,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_2_3,2_3,14620,Xb7zXwqHGwXkA2jXD
horizontal split curtains,,White,Curtain rod,Hemp leaves (Asanoha),Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Yellow,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_2_4,2_4,14620,eNdvfeQSt7FASdfFq
horizontal split curtains,,White,Curtain rod,Maple leaves,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Brown,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_2_5,2_5,14620,3XWkewEgEKzkh8snq
horizontal split curtains,,White,Curtain rod,Crests,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Purple,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_2_6,2_6,14620,P47aBjB9kcrPtaSzX
horizontal split curtains,,White,Curtain rod,Koori (Ice),Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Black,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_2_7,2_7,14620,Gf78PE9NjmA5uacEE
imperial lamp,,Ivory,Color,NA,NA,No,No,No,NA,NA,None,1000,2600,650,White,Black,2300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,harmonious,restaurant,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChinaCeiling_Remake_0_0,0_0,13152,mjuRFER5J9srXcN4b
imperial lamp,,Pink,Color,NA,NA,No,No,No,NA,NA,None,1000,2600,650,Pink,Black,2300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,harmonious,restaurant,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChinaCeiling_Remake_1_0,1_0,13152,k6X6jQ6jsmPsYKnxx
imperial lamp,,Yellow,Color,NA,NA,No,No,No,NA,NA,None,1000,2600,650,Yellow,Black,2300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,harmonious,restaurant,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChinaCeiling_Remake_2_0,2_0,13152,cGuQxt5LzTPr8pY7C
imperial lamp,,Red,Color,NA,NA,No,No,No,NA,NA,None,1000,2600,650,Red,Red,2300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,harmonious,restaurant,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChinaCeiling_Remake_3_0,3_0,13152,x8ptsXFeKhBcXhGwD
imperial lamp,,Green,Color,NA,NA,No,No,No,NA,NA,None,1000,2600,650,Green,Green,2300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,harmonious,restaurant,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChinaCeiling_Remake_4_0,4_0,13152,aJSxu3JiDbfJXxMqz
imperial lamp,,Blue,Color,NA,NA,No,No,No,NA,NA,None,1000,2600,650,Blue,Blue,2300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,harmonious,restaurant,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChinaCeiling_Remake_5_0,5_0,13152,KZGcnm8ABZM7PzN6h
imperial lamp,,White,Color,NA,NA,No,No,No,NA,NA,None,1000,2600,650,White,White,2300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,harmonious,restaurant,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChinaCeiling_Remake_6_0,6_0,13152,ouo4tLBaeEXuGcFZX
milk-glass lamp,,White,Color,NA,NA,No,No,No,NA,NA,None,1700,4700,1175,White,Brown,4200,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,expensive,fancy,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrMilkGlassCeiling_Remake_0_0,0_0,13146,p5sBed8yQHronq2uL
milk-glass lamp,,Blue,Color,NA,NA,No,No,No,NA,NA,None,1700,4700,1175,Aqua,Brown,4200,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,expensive,fancy,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrMilkGlassCeiling_Remake_1_0,1_0,13146,PgR2FxZqHDZsztDGu
milk-glass lamp,,Pink,Color,NA,NA,No,No,No,NA,NA,None,1700,4700,1175,Pink,Brown,4200,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,expensive,fancy,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrMilkGlassCeiling_Remake_2_0,2_0,13146,TCTsahzF4o66wcwzi
milk-glass lamp,,Yellow,Color,NA,NA,No,No,No,NA,NA,None,1700,4700,1175,Yellow,Brown,4200,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,expensive,fancy,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrMilkGlassCeiling_Remake_3_0,3_0,13146,N4ccCBitWbGQppn4g
milk-glass lamp,,Green,Color,NA,NA,No,No,No,NA,NA,None,1700,4700,1175,Green,Brown,4200,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,expensive,fancy,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrMilkGlassCeiling_Remake_4_0,4_0,13146,gb43hMtDshfbsMqSY
Moroccan lights,,Silver,Color,NA,NA,No,No,No,NA,NA,None,3100,9800,2450,Gray,Gray,8800,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,stylish,Moroccan,None,Lighting,Yes,CeilingLamp,No,Candle,For sale,2.0.0,Yes,FtrMoroccanLampC_Remake_0_0,0_0,13150,SZsKXX3tLH55GmWLD
Moroccan lights,,Gold,Color,NA,NA,No,No,No,NA,NA,None,3100,9800,2450,Yellow,Yellow,8800,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,stylish,Moroccan,None,Lighting,Yes,CeilingLamp,No,Candle,For sale,2.0.0,Yes,FtrMoroccanLampC_Remake_1_0,1_0,13150,MkX4L8sSF2rxmrFmA
Moroccan lights,,Copper,Color,NA,NA,No,No,No,NA,NA,None,3100,9800,2450,Brown,Brown,8800,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,stylish,Moroccan,None,Lighting,Yes,CeilingLamp,No,Candle,For sale,2.0.0,Yes,FtrMoroccanLampC_Remake_2_0,2_0,13150,zbbzSPZSkSnDTDhtb
Moroccan lights,,White,Color,NA,NA,No,No,No,NA,NA,None,3100,9800,2450,White,White,8800,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,stylish,Moroccan,None,Lighting,Yes,CeilingLamp,No,Candle,For sale,2.0.0,Yes,FtrMoroccanLampC_Remake_3_0,3_0,13150,oPm7Ry5HzgmBwPjYb
Moroccan lights,,Blue,Color,NA,NA,No,No,No,NA,NA,None,3100,9800,2450,Blue,Blue,8800,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,stylish,Moroccan,None,Lighting,Yes,CeilingLamp,No,Candle,For sale,2.0.0,Yes,FtrMoroccanLampC_Remake_4_0,4_0,13150,Jy3D3gxk4TahBrmR4
Moroccan lights,,Green,Color,NA,NA,No,No,No,NA,NA,None,3100,9800,2450,Green,Green,8800,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,stylish,Moroccan,None,Lighting,Yes,CeilingLamp,No,Candle,For sale,2.0.0,Yes,FtrMoroccanLampC_Remake_5_0,5_0,13150,z3Kn7eHC9ghTMvKLR
Moroccan lights,,Purple,Color,NA,NA,No,No,No,NA,NA,None,3100,9800,2450,Purple,Purple,8800,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,stylish,Moroccan,None,Lighting,Yes,CeilingLamp,No,Candle,For sale,2.0.0,Yes,FtrMoroccanLampC_Remake_6_0,6_0,13150,nvYJsaecAzc5zB9TE
Moroccan lights,,Black,Color,NA,NA,No,No,No,NA,NA,None,3100,9800,2450,Black,Black,8800,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,stylish,Moroccan,None,Lighting,Yes,CeilingLamp,No,Candle,For sale,2.0.0,Yes,FtrMoroccanLampC_Remake_7_0,7_0,13150,AvTKLFij8mZgqySHm
Nordic pendant light,,Green,Color,NA,NA,No,No,No,NA,NA,None,1700,4600,1150,Green,Green,4100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrNordicLampC_Remake_0_0,0_0,13149,G2Lj8TQGpzQmoDvK4
Nordic pendant light,,Blue,Color,NA,NA,No,No,No,NA,NA,None,1700,4600,1150,Blue,Blue,4100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrNordicLampC_Remake_1_0,1_0,13149,dvWSCqsfYXuBc3gq5
Nordic pendant light,,Orange,Color,NA,NA,No,No,No,NA,NA,None,1700,4600,1150,Orange,Orange,4100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrNordicLampC_Remake_2_0,2_0,13149,wwm4GQ4Cb9wqPTDz7
Nordic pendant light,,Red,Color,NA,NA,No,No,No,NA,NA,None,1700,4600,1150,Red,Red,4100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrNordicLampC_Remake_3_0,3_0,13149,rRWZTMPovpio3pGc5
Nordic pendant light,,Pink,Color,NA,NA,No,No,No,NA,NA,None,1700,4600,1150,Pink,Pink,4100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrNordicLampC_Remake_4_0,4_0,13149,G4Sjqn7bByPMcM52e
Nordic pendant light,,Gray,Color,NA,NA,No,No,No,NA,NA,None,1700,4600,1150,Gray,Gray,4100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrNordicLampC_Remake_5_0,5_0,13149,dfxYfEDh33NW8pWcN
Nordic pendant light,,White,Color,NA,NA,No,No,No,NA,NA,None,1700,4600,1150,White,White,4100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrNordicLampC_Remake_6_0,6_0,13149,kybma6KYWkaaokycB
ornithopter,,White,Color,NA,NA,No,No,No,NA,NA,None,1700,5700,1425,White,Yellow,5100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,child's room,lab,None,None,None,Yes,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrOrnithopterCeiling_Remake_0_0,0_0,13626,9dRFvoYEake64zBbB
ornithopter,,Brown,Color,NA,NA,No,No,No,NA,NA,None,1700,5700,1425,Beige,Brown,5100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,child's room,lab,None,None,None,Yes,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrOrnithopterCeiling_Remake_1_0,1_0,13626,taYrbyzWNzLDnyRN8
ornithopter,,Red,Color,NA,NA,No,No,No,NA,NA,None,1700,5700,1425,Red,Brown,5100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,child's room,lab,None,None,None,Yes,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrOrnithopterCeiling_Remake_2_0,2_0,13626,i9ozQKdBFcpvzG2fz
ornithopter,,Yellow,Color,NA,NA,No,No,No,NA,NA,None,1700,5700,1425,Yellow,Beige,5100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,child's room,lab,None,None,None,Yes,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrOrnithopterCeiling_Remake_3_0,3_0,13626,XD6jsvnEf9SakfHWv
ornithopter,,Blue,Color,NA,NA,No,No,No,NA,NA,None,1700,5700,1425,Aqua,Beige,5100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,child's room,lab,None,None,None,Yes,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrOrnithopterCeiling_Remake_4_0,4_0,13626,RGHx5uL3uwcJSnHHi
paper-chain ceiling garland,,Colorful,Color,NA,NA,No,No,No,NA,NA,None,1000,400,100,Colorful,White,360,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,party,None,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrDecorationCeiling_Remake_0_0,0_0,13642,YN7r5NggQf87iu2Hw
paper-chain ceiling garland,,Pastel,Color,NA,NA,No,No,No,NA,NA,None,1000,400,100,Colorful,Pink,360,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,party,None,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrDecorationCeiling_Remake_1_0,1_0,13642,iNEw9Y5K5jSqo8m6t
paper-chain ceiling garland,,Red,Color,NA,NA,No,No,No,NA,NA,None,1000,400,100,Red,Pink,360,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,party,None,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrDecorationCeiling_Remake_2_0,2_0,13642,cGdaFCKfdvBRxadov
paper-chain ceiling garland,,Yellow,Color,NA,NA,No,No,No,NA,NA,None,1000,400,100,Yellow,Orange,360,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,party,None,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrDecorationCeiling_Remake_3_0,3_0,13642,XAvMzAnBuq6j4JNBA
paper-chain ceiling garland,,Green,Color,NA,NA,No,No,No,NA,NA,None,1000,400,100,Green,Green,360,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,party,None,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrDecorationCeiling_Remake_4_0,4_0,13642,yE6WZa4vYzJypDJbk
paper-chain ceiling garland,,Blue,Color,NA,NA,No,No,No,NA,NA,None,1000,400,100,Aqua,Blue,360,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,party,None,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrDecorationCeiling_Remake_5_0,5_0,13642,awSxu9nb6TxtXeenu
paper-chain ceiling garland,,Black & purple,Color,NA,NA,No,No,No,NA,NA,None,1000,400,100,Purple,Black,360,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,party,None,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrDecorationCeiling_Remake_6_0,6_0,13642,LyQkN3iDSrgB3NGDG
paper-chain ceiling garland,,Gold & silver,Color,NA,NA,No,No,No,NA,NA,None,1000,400,100,Yellow,White,360,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,party,None,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrDecorationCeiling_Remake_7_0,7_0,13642,dRghA85W4KRQ2xrwS
range hood,,Silver,Color,NA,NA,No,No,No,NA,NA,None,1000,2700,675,Gray,Gray,2400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,kitchen,restaurant,None,None,None,Yes,CeilingEtc,No,Emission,For sale,2.0.0,Yes,FtrRangehoodCeiling_Remake_0_0,0_0,13229,P9gvvgiHma7mrEagj
range hood,,White,Color,NA,NA,No,No,No,NA,NA,None,1000,2700,675,White,White,2400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,kitchen,restaurant,None,None,None,Yes,CeilingEtc,No,Emission,For sale,2.0.0,Yes,FtrRangehoodCeiling_Remake_1_0,1_0,13229,evZAcvtJkqoC5BJeu
range hood,,Black,Color,NA,NA,No,No,No,NA,NA,None,1000,2700,675,Black,Black,2400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,kitchen,restaurant,None,None,None,Yes,CeilingEtc,No,Emission,For sale,2.0.0,Yes,FtrRangehoodCeiling_Remake_2_0,2_0,13229,zdijiekaAm6TfjiKB
range hood,,Red,Color,NA,NA,No,No,No,NA,NA,None,1000,2700,675,Red,Red,2400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,kitchen,restaurant,None,None,None,Yes,CeilingEtc,No,Emission,For sale,2.0.0,Yes,FtrRangehoodCeiling_Remake_3_0,3_0,13229,rWGH7yBebwZaBFtvd
range hood,,Blue,Color,NA,NA,No,No,No,NA,NA,None,1000,2700,675,Blue,Blue,2400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,kitchen,restaurant,None,None,None,Yes,CeilingEtc,No,Emission,For sale,2.0.0,Yes,FtrRangehoodCeiling_Remake_4_0,4_0,13229,3WcYrLboPpRzR5maX
round light fixture,,Black,Metal color,NA,NA,No,No,No,NA,NA,None,1700,4100,1025,Black,White,3700,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChandelierCeiling_Remake_0_0,0_0,13120,7C79rbc4hkTsyr3JL
round light fixture,,Silver,Metal color,NA,NA,No,No,No,NA,NA,None,1700,4100,1025,Gray,White,3700,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChandelierCeiling_Remake_1_0,1_0,13120,BRoJ7ydkvzKwqGCt2
round light fixture,,Gold,Metal color,NA,NA,No,No,No,NA,NA,None,1700,4100,1025,Yellow,White,3700,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChandelierCeiling_Remake_2_0,2_0,13120,rzcHrZs2PptecH9Wf
shaded pendant lamp,,NA,NA,White,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1900,475,Black,White,1700,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,living room,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrLightTypicalCeiling_Remake_0_0,0_0,13730,2RohNDsCTGEWfiMZG
shaded pendant lamp,,NA,NA,Light gray,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1900,475,Black,Gray,1700,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,living room,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrLightTypicalCeiling_Remake_0_1,0_1,13730,TYojFat77HS5MuC9a
shaded pendant lamp,,NA,NA,Pink,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1900,475,Black,Pink,1700,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,living room,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrLightTypicalCeiling_Remake_0_2,0_2,13730,5xsDcodzPStNsFntj
shaded pendant lamp,,NA,NA,Light blue,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1900,475,Black,Aqua,1700,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,living room,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrLightTypicalCeiling_Remake_0_3,0_3,13730,EyJhxnQDBzkojjwLZ
shaded pendant lamp,,NA,NA,Yellow design,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1900,475,Black,Yellow,1700,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,living room,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrLightTypicalCeiling_Remake_0_4,0_4,13730,t98tLmMybTgwhRxR9
shaded pendant lamp,,NA,NA,Green design,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1900,475,Black,Green,1700,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,living room,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrLightTypicalCeiling_Remake_0_5,0_5,13730,6PaSkJXooh8n99vik
shaded pendant lamp,,NA,NA,Orange design,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1900,475,Black,Orange,1700,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,living room,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrLightTypicalCeiling_Remake_0_6,0_6,13730,xA68d3rBPzxergzCs
shaded pendant lamp,,NA,NA,Navy design,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1900,475,Black,Blue,1700,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,living room,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrLightTypicalCeiling_Remake_0_7,0_7,13730,9sZpePFnAEvP4h4qp
simple shaded lamp,,Black,Color,NA,NA,No,No,No,NA,NA,None,1000,1100,275,Black,Black,990,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,restaurant,simple,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrLightSimpleCeiling_Remake_0_0,0_0,13144,ohmPG3KmKS9JtZcsF
simple shaded lamp,,White,Color,NA,NA,No,No,No,NA,NA,None,1000,1100,275,White,White,990,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,restaurant,simple,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrLightSimpleCeiling_Remake_1_0,1_0,13144,pskhbzKgYM7gSLpHt
simple shaded lamp,,Red,Color,NA,NA,No,No,No,NA,NA,None,1000,1100,275,Red,Red,990,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,restaurant,simple,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrLightSimpleCeiling_Remake_2_0,2_0,13144,opZX66N5qKaSMqpaS
simple shaded lamp,,Yellow,Color,NA,NA,No,No,No,NA,NA,None,1000,1100,275,Yellow,Yellow,990,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,restaurant,simple,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrLightSimpleCeiling_Remake_3_0,3_0,13144,pu8xktt2XDZWwpscH
